SourceContentID,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
-1046621686880462790,-1.6690987077767255e+18,-1.3389579378399414e+18,-3.4055162916698537e+18,-4.615179238096675e+18,-6.810702648836067e+18
1061238072586805321,2.4243814665245174e+18,-6.558712014192834e+18,-4.485188959476061e+18,6.47233178429475e+18,-5.693222181837309e+17
1618055575277164008,5.431399346444239e+18,-1.5733291829230976e+18,-1.4183550385075064e+18,2.8611562431159866e+17,2.8676057062984986e+18
-4228415104574264137,4.3554640442084383e+18,3.0755642416453504e+18,-4.201751526335049e+18,5.26616446898166e+18,-4.3368774325399634e+18
-3134743773662773628,-2.1488993913550113e+18,-2.0519364862929485e+17,-6.343957946514246e+17,2.72774399215721e+18,-7.002558676365725e+18
-5161313513317812402,-9.278622265576022e+17,-5.0001935022032e+18,-2.587745393898246e+18,-6.697357763177452e+18,-6.358704413915558e+17
-9222795471790223670,-3.4875009070593316e+18,6.180979718957142e+18,5.474373819153295e+18,-1.6094245136922972e+18,6.750029764020453e+18
-1452702406886459776,1.0584059700431046e+18,5.250363310227021e+18,-7.126520323752765e+18,-9.033211547111606e+18,3.0977215361094554e+18
6230272013326185698,-3.7455829718594606e+18,2.220561310072187e+18,4.443784953165082e+17,6.382826589877248e+17,5.258604889412592e+18
-2382583983070627054,-4.4870241602669737e+18,-6.772940823843059e+18,2.051327203770554e+18,-1.3837788230738117e+18,6.162786478796755e+18
-1617279065634731389,-4.754223659064624e+18,-6.642751159620064e+18,-8.467102776052559e+18,1.4695801510361428e+18,1.674373276159762e+18
8527071648070448758,-5.80273123837122e+18,-4.4603747992730644e+18,2.1686998122977933e+17,-7.191607771634445e+18,6.685050198355404e+17
9136323715291453594,-6.772940823843059e+18,-4.4870241602669737e+18,2.051327203770554e+18,1.1174559518026559e+18,-8.591127493017118e+18
-4700714777342103147,-2.429242279408079e+18,9.10894669274457e+17,1.5404560276785482e+18,-6.308850935767966e+18,-7.534240757267993e+18
-96719740408441346,-6.074646493203714e+18,2.6072114598797916e+18,8.483892789913825e+18,-2.0416308876867515e+18,-1.9955910627429655e+18
-7009536306337650657,4.917752667293403e+16,-4.79843199895521e+18,-5.920475612630002e+18,2.6072114598797916e+18,-5.602127731550819e+18
-1178371721262103855,2.6072114598797916e+18,8.620166073102657e+18,8.483892789913825e+18,-2.0416308876867515e+18,-6.074646493203714e+18
-2808969983997441543,2.262656830196924e+18,-9.589253815258305e+17,4.917752667293403e+16,-3.2482336921829714e+18,-1.4569272361926584e+16
-9102431381393428051,-4.754223659064624e+18,7.534917347133949e+18,1.4695801510361428e+18,-6.642751159620064e+18,2.6072114598797916e+18
-4205346868684833897,-8.863047175241171e+18,6.463551093741815e+18,-2.879657397552025e+18,-1.878569380455769e+18,-1.9172026885591718e+18
817145340976958200,4.815632823882298e+18,4.313871021753084e+18,1.2337878715139995e+17,-5.843518165523212e+18,3.743520507125693e+17
-1556169727291354289,-8.447979362915391e+17,9.622875867992675e+17,-6.308850935767966e+18,-7.534240757267993e+18,-2.771694247641888e+17
-1701416312023927957,-1.1115188903690333e+18,-3.684471291510634e+16,-6.312384811410587e+18,3.1428438302680776e+18,-7.638840925036529e+18
-9160910454530522563,-4.338308747999226e+18,5.934557073194045e+18,1.8058493360996416e+18,4.877833951599819e+18,1.92967461466719e+18
4657430003888493310,8.968837261991914e+18,6.987435400166906e+18,-1.4037357538670984e+18,5.111115201913219e+18,2.399228553079505e+18
1878784080584939832,2.280365999288629e+18,-8.88577609663273e+18,-6.133746337603876e+18,8.096016055859396e+17,-3.675009040647937e+18
-3581194288660477595,-4.0370328373271757e+18,-2.5771485677062026e+18,-4.133169317019899e+18,8.017849534314729e+18,-9.045753673721269e+18
6062146090334604102,9.660675674300375e+17,-6.739959707791599e+18,5.350829677696206e+18,-4.615575698508619e+18,3.2940749072095836e+18
885269153482673496,-8.146108036639483e+18,1.2337878715139995e+17,5.779887740609126e+18,1.1157507781379981e+18,-5.082274522455748e+18
7943906961970828120,-5.881946480525581e+18,9.124439338148818e+18,-6.400214860728938e+18,-5.926558131777478e+17,-6.728844082024524e+18
-4888170580455425266,6.439058322582971e+17,-4.2932628559382093e+18,5.037403311832115e+18,1.5367984722393644e+18,-3.060116862184714e+18
-3469502952547705884,1.1062035433880946e+18,-7.492067511846043e+18,5.118919003178651e+17,5.714874452041945e+18,5.94978878904672e+18
5395784585257808296,-4.233809085822159e+18,-8.512461968928613e+18,4.991224059205503e+18,-8.763351865833452e+18,6.384824828701919e+18
7429409096643373334,6.908884359295619e+18,-5.283011611531067e+18,-1.6302295871640863e+18,-5.014627593450767e+18,-7.130425546996181e+18
-873780453963615794,1.92967461466719e+18,5.156657166068503e+18,1.1288407332776184e+18,8.559816910657873e+18,4.877833951599819e+18
2317969739828155334,1.2337878715139995e+17,-5.082274522455748e+18,-5.702535287667979e+18,4.815632823882298e+18,-8.9681017716042e+18
1592600391233958243,3.9658185991697265e+18,-2.462651558329038e+18,5.447580952505296e+18,1.4412486395128996e+18,-6.590819806697899e+18
-3886927790136130174,-8.254222281357012e+18,1.2337878715139995e+17,-5.082274522455748e+18,1.1157507781379981e+18,4.815632823882298e+18
18930987176089166,-8.349788035147635e+18,-1.633984990770981e+18,-6.289909056857932e+18,1.5377177596228314e+18,-2.144625344076629e+18
-5363263367015469934,6.565723369088596e+18,8.028897172674067e+18,-1.2427029885930214e+18,-3.2482336921829714e+18,-3.2246980782449633e+18
-9019233957195913605,6.382826589877248e+17,-4.571929941432664e+18,-7.002558676365725e+18,8.83650898774381e+18,5.250363310227021e+18
1854874463930846880,-8.353590933060506e+18,-7.863574628164052e+18,8.637400873589298e+18,-2.547386150711652e+18,-2.9405369148892795e+18
3742318026370211556,8.856169137131817e+18,2.639926854188906e+18,1.7905617758155715e+18,-8.9681017716042e+18,1.6533003397189325e+18
7276478113479207148,-8.391512412740652e+18,4.915137112517574e+18,5.816734694927566e+18,8.298709454703869e+18,-3.267081294086663e+18
3492139128548911513,-3.173020603774824e+18,1.6497520439998198e+18,-7.992053163122499e+18,2.9301918038818217e+18,-5.602127731550819e+18
2124033843135988844,2.220561310072187e+18,6.382826589877248e+17,4.443784953165082e+17,-8.068727428160395e+18,-3.7455829718594606e+18
4894993979681787098,3.07581031071917e+18,2.1686998122977933e+17,6.797493571710972e+18,-3.6621111102371354e+18,6.382826589877248e+17
7029834616968294970,4.30680475009423e+18,8.378863480597222e+18,6.678691743269421e+18,-9.073210245497295e+18,-3.8835913661972823e+18
-8120372343967636100,-6.484638837208285e+18,9.136323715291453e+18,8.596997246990923e+18,7.419040071212163e+18,2.858969450431709e+18
-5322047011520469406,-2.1678397784743252e+18,8.020104407235636e+18,8.254285966695462e+18,-4.38637194537498e+18,1.2337878715139995e+17
-5193720747719231594,-6.761163882540292e+18,-2.405892683303292e+18,7.883212773611521e+18,-7.009536306337651e+18,-8.9681017716042e+18
319340024738595907,4.625350031392753e+18,4.877833951599819e+18,5.96226817693971e+18,-3.404981437157986e+18,-8.277924497842157e+18
-2213320166727371491,2.668385070649955e+18,-5.578229678262992e+18,-3.1253617930698424e+18,-7.993152031868265e+17,3.9804058831683415e+18
8129909026510620711,7.616472242818647e+18,-8.704908797766843e+18,2.788367348502337e+18,4.247196691613375e+18,6.743199836219189e+18
-3915769742442748515,5.26616446898166e+18,-4.201751526335049e+18,3.0755642416453504e+18,4.3554640442084383e+18,-3.405416515920322e+17
-9019582414165805420,8.83650898774381e+18,3.293246847422796e+18,8.968837261991914e+18,4.479576054067773e+18,-6.215634663594744e+18
7534917347133949300,-5.088157426675091e+18,-5.082274522455748e+18,5.831479026588423e+18,-7.009536306337651e+18,-6.85936328929133e+18
-3883591366197282127,-7.580433478964182e+18,7.616911250531107e+18,-2.0519364862929485e+17,-7.002558676365725e+18,-7.48496077395192e+18
1797761064772338938,7.515288159164854e+17,-4.38637194537498e+18,1.0124568483890514e+18,-2.405892683303292e+18,-7.009536306337651e+18
-1737937277055036780,8.938071859536255e+18,3.88009880461544e+18,-7.009536306337651e+18,5.779887740609126e+18,6.34164753315002e+18
8620166073102656574,4.161491675236615e+18,4.0451644540944174e+18,-8.254222281357012e+18,2.3128169025421152e+17,2.4094377632687203e+17
-8757701761088346244,-6.829454835237183e+18,-8.704908797766843e+18,2.788367348502337e+18,-7.638840925036529e+18,4.247196691613375e+18
8267509427016592713,9.622875867992675e+17,-2.774293088092854e+18,-2.771694247641888e+17,-8.447979362915391e+17,6.669026579073416e+18
1772786465683785304,-8.248141950199177e+18,4.195778828921942e+18,1.549650080907933e+18,5.913609969272243e+18,-5.186907810852517e+17
-8467102776052559275,-6.792965795755858e+18,-8.641360668993634e+18,7.508152369854945e+18,-4.049108709890217e+18,-5.055745575969002e+18
4117174730087083056,9.091641298512814e+18,2.901480192726557e+18,-3.7455829718594606e+18,6.382826589877248e+17,-9.089854794058354e+18
5308984234271987921,4.717008760225393e+18,3.7513057468675036e+18,-5.834712486602584e+17,-5.043294260151549e+18,7.459643459148488e+18
-447851796385928420,-2.0416308876867515e+18,-5.808672937983623e+18,2.468005329717107e+18,-2.2377907080811302e+18,-1.9955910627429655e+18
-324861070284719256,1.5346625633895005e+17,-2.32351112983959e+18,4.815632823882298e+18,1.2337878715139995e+17,1.2834722516096745e+18
-5204755921272353160,-2.2710001593027791e+18,-7.414654466964102e+18,8.1200468810039e+18,8.210960017870929e+18,-6.642751159620064e+18
5302085907556673015,1.5770454252868887e+18,-6.584408680441478e+18,-7.009536306337651e+18,-1.3313934239753886e+17,-8.254222281357012e+18
-377975173223377441,-6.940659689413148e+18,3.9804058831683415e+18,-7.993152031868265e+17,-8.189315446782328e+18,-7.44229689064071e+18
-5179565226573622983,1.2337878715139995e+17,-5.082274522455748e+18,5.779887740609126e+18,4.161491675236615e+18,6.34164753315002e+18
-1687864471892802710,-5.622405819042018e+18,-6.348943063155745e+18,3.293246847422796e+18,5.152069678055228e+18,6.260854150231142e+18
1433393829724383645,7.641160211561468e+17,2.9274761525225124e+18,4.00125073514834e+17,5.03722194934973e+18,7.346327526618303e+17
6829640091575814990,-5.784991738549273e+18,2.081512200574496e+18,5.018472516978866e+18,-5.989749314869037e+18,-5.3894873377928614e+17
-3590865837401183812,4.313871021753084e+18,-6.761163882540292e+18,4.815632823882298e+18,4.634963407423736e+18,1.2337878715139995e+17
-5060993828460133882,-6.761163882540292e+18,4.815632823882298e+18,4.909630283317268e+18,-1.4731807657243343e+18,1.2337878715139995e+17
4300652811307550975,-1.4832745173956746e+18,3.6289921756828314e+17,6.614704926858203e+18,3.1345111427832924e+18,6.676432813691963e+17
-3870015206307768313,-1.291869519847635e+18,1.674373276159762e+18,-6.642751159620064e+18,2.6072114598797916e+18,1.4695801510361428e+18
-6999287066519531005,5.250363310227021e+18,-8.068727428160395e+18,5.258604889412592e+18,-9.033211547111606e+18,2.220561310072187e+18
-4338308747999225618,1.3177820559090957e+18,2.0499719230054237e+17,-6.761163882540292e+18,8.386493184609384e+18,6.162786478796755e+18
-6359164149051198083,-7.481609677042801e+18,-8.254222281357012e+18,1.2337878715139995e+17,-5.843518165523212e+18,2.3128169025421152e+17
-8204817396973648779,4.877833951599819e+18,1.1288407332776184e+18,5.211673327552264e+18,-1.1590953614381733e+17,-9.033211547111606e+18
-462708537764773317,1.4877385539135107e+18,-5.820943153819993e+18,1.7973857372062656e+18,7.823781477664936e+18,7.446534728307623e+18
5239464617027010625,3.064370296170039e+18,-5.257244885628286e+18,-4.341497746296034e+17,-9.089854794058354e+18,3.779639438468811e+18
-945863510619496974,5.934557073194045e+18,7.54476831737328e+18,8.559816910657873e+18,1.8058493360996416e+18,4.625350031392753e+18
-4320251915347436672,-4.338308747999226e+18,1.92967461466719e+18,4.877833951599819e+18,1.1288407332776184e+18,5.156657166068503e+18
-5253644367331262405,-8.9681017716042e+18,-2.1678397784743252e+18,-3.387298624573211e+18,4.546206336477095e+18,8.020104407235636e+18
4950037926975347884,1.0124568483890514e+18,2.639926854188906e+18,-2.1678397784743252e+18,-6.761163882540292e+18,1.1157507781379981e+18
2405689222645002684,-8.158171393641147e+18,-2.382583983070627e+18,-3.161714324304759e+18,-3.7512495976091075e+18,4.302550786845846e+17
4788854083489560153,8.129909026510621e+18,5.250363310227021e+18,-7.126520323752765e+18,-2.41032818096479e+18,-9.033211547111606e+18
3075810310719170278,-5.395935973320542e+18,-2.771694247641888e+17,9.622875867992675e+17,-8.447979362915391e+17,6.669026579073416e+18
3180608611815082945,-8.119612270825156e+18,4.909630283317268e+18,8.856169137131817e+18,-2.6979067624255964e+18,2.3128169025421152e+17
216869981229779312,-3.2169185582136416e+17,-2.3094818876569815e+18,-1.3062085775364285e+18,-2.405892683303292e+18,3.5799214716263875e+18
1021466437456217445,8.428597553954922e+18,-6.778286518036232e+18,-5.78422804103389e+18,2.7363737110354115e+18,5.384282624557637e+18
-3037091822980174821,-8.717945432162716e+18,-4.748027149000767e+18,7.926736692763443e+18,-3.872763991286728e+18,7.419040071212163e+18
1768072794787289517,1.7518225449122427e+18,-2.855218766021441e+18,-1.4569272361926584e+16,6.676432813691963e+17,3.27251910757273e+18
2809702925357288303,-8.632408281960399e+18,-6.90274450927106e+18,-3.469502952547706e+18,6.059546463839993e+18,-5.839185923562196e+18
6737022915341644067,-8.632408281960399e+18,-6.90274450927106e+18,-3.469502952547706e+18,6.059546463839993e+18,-5.839185923562196e+18
-7342604649736473979,-1.4537833145522867e+18,1.0381187007852421e+18,2.153327655504207e+17,8.233465999590288e+18,-1.1589257659393893e+17
-4336877432539963613,4.911701623098527e+18,8.339561640071199e+18,3.655711435979939e+17,5.092635400707339e+18,-8.258529658421542e+18
-8863047175241170722,7.534917347133949e+18,2.555983212310147e+18,-7.165716941095296e+18,-4.754223659064624e+18,2.6072114598797916e+18
-601952361752157430,-7.009536306337651e+18,4.8498695633064435e+17,-2.32351112983959e+18,4.563006651994273e+18,-5.843518165523212e+18
-2402157201203242566,-7.978530004844452e+17,1.5546190402894152e+18,7.217636150008997e+18,-2.1678397784743252e+18,-4.38637194537498e+18
7127997889533450554,7.494490104520466e+18,9.660675674300375e+17,8.118799783881929e+18,-3.920984929373505e+18,3.2940749072095836e+18
-8879983698341300928,3.8459745921658977e+18,9.158289456544908e+18,-6.308850935767966e+18,4.3126789808907505e+18,-7.760236446936247e+17
-4767439283620384185,3.815774635196662e+17,6.437568358552102e+18,-5.410531116380082e+18,-6.671934042278757e+17,7.85102256481885e+18
-3351656282247453586,-5.76230536741337e+18,3.5799214716263875e+18,-4.469492210394109e+18,3.743520507125693e+17,-7.009536306337651e+18
-5395935973320542237,-4.399400419562743e+18,3.5799214716263875e+18,-7.009536306337651e+18,-6.761163882540292e+18,3.743520507125693e+17
-3552937095886146934,-4.399400419562743e+18,-5.76230536741337e+18,3.5799214716263875e+18,-7.009536306337651e+18,3.743520507125693e+17
-486686184692655504,-4.399400419562743e+18,-5.76230536741337e+18,3.5799214716263875e+18,3.743520507125693e+17,4.807410384082534e+18
8920226233198909725,-4.399400419562743e+18,-4.469492210394109e+18,-5.76230536741337e+18,-5.684357871122991e+18,1.2337878715139995e+17
-3285397592982852407,6.892165923784662e+18,3.618271604906293e+18,-1.173087925894084e+18,-6.810247170272691e+18,7.077639154797499e+18
-5405021817466310759,-5.820943153819993e+18,3.1491640177766697e+18,-9.08695508245379e+18,2.4582885663259856e+17,5.293701842202311e+18
-7217198366041991957,4.125609302375935e+18,-3.7390003232881884e+18,-5.36111522083466e+18,7.44616623125259e+18,-8.801071115335369e+18
1339353160969606996,2.3880976129059246e+18,2.3140771492640835e+18,5.206308811707979e+18,-8.937070974333045e+18,-8.819557474068526e+18
2719909253419802298,4.913737951662529e+17,-2.382583983070627e+18,-1.9172026885591718e+18,-9.089854794058354e+18,-4.341497746296034e+17
3322348437880079228,-4.341497746296034e+17,-9.089854794058354e+18,3.609315114795782e+18,-9.932246319159844e+17,4.644672909721737e+18
-4278025512576376201,2.2317498054682322e+18,-8.913397556833789e+18,6.059546463839993e+18,-1.4537833145522867e+18,4.4043149968670986e+18
4189221198175710203,-9.128652074338369e+18,2.399228553079505e+18,-3.2698856952600663e+18,-1.9172026885591718e+18,1.525988103928186e+18
-8412113620940365599,8.43313115656913e+18,-6.466212324513658e+18,-5.570129644089965e+18,8.049667463017473e+18,-2.860224288374811e+18
6798386551136144335,4.8498695633064435e+17,4.313871021753084e+18,2.3128169025421152e+17,-6.85936328929133e+18,1.2337878715139995e+17
8386493184609384928,4.999440443052714e+18,3.598164602856141e+18,-8.259953995965151e+18,6.00680014643665e+18,-1.5963352335299564e+18
6997620589258672675,6.15703764687801e+18,-5.917314377186857e+18,-1.3389579378399414e+18,2.704436934348861e+17,-7.565625515044904e+18
-5839185923562195912,9.12414698398817e+16,-2.1678397784743252e+18,-3.2169185582136416e+17,-2.3094818876569815e+18,1.0124568483890514e+18
-820343972901090172,6.031953227014493e+18,1.2337878715139995e+17,3.6628326735701084e+18,-5.082274522455748e+18,-5.843518165523212e+18
-7126520323752764957,-4.977928818612292e+18,5.94978878904672e+18,5.795281877636738e+18,3.6167229046015744e+18,2.2852145285959972e+18
-6697357763177451167,-8.278633353687755e+18,2.2823850287528445e+18,-6.940923725353716e+18,2.032007496318617e+18,7.004101889471761e+18
-7691630854548349557,7.45885005992655e+18,5.118919003178651e+17,-7.681408188643142e+18,-6.369211973034957e+18,3.46783499386008e+18
1177957942021788639,8.473367604990946e+18,6.059546463839993e+18,5.0362017771358e+18,-6.893108632164642e+18,-7.387185690512763e+18
1190376095547142533,-6.570327055377821e+18,4.30680475009423e+18,6.678691743269421e+18,2.1686998122977933e+17,8.384349834972694e+18
-398780385766545248,7.270966256391554e+18,-9.152398073968262e+18,2.3140771492640835e+18,8.095004770374552e+18,-6.829454835237183e+18
-2318171567839609160,-8.353590933060506e+18,8.637400873589298e+18,-7.863574628164052e+18,6.778168087818061e+18,-2.9405369148892795e+18
-92787874211637246,-1.4569272361926584e+16,-4.06854523897842e+18,5.967886403500659e+18,-4.089455027188314e+18,6.676432813691963e+17
6591596441845797769,-7.492067511846043e+18,-8.76213794705983e+18,2.2509785270278548e+18,-8.258529658421542e+18,8.065912276310959e+18
-3136683414587095274,4.284866259599952e+17,-8.76213794705983e+18,5.6884441734537e+18,5.206308811707979e+18,2.0936560546223373e+18
491373795166252904,1.2337878715139995e+17,-3.699283667575074e+18,4.807410384082534e+18,-6.584408680441478e+18,-9.105040345021933e+18
1058405970043104639,2.015155817835323e+17,-4.341497746296034e+17,3.779639438468811e+18,-4.3202519153474365e+18,8.494390949377713e+18
-2774293088092853604,5.533752987392101e+18,-8.187220755213889e+18,4.785499183287168e+18,-3.951274083288935e+18,-7.002558676365725e+18
-9147114693160126293,-5.082274522455748e+18,1.2337878715139995e+17,-2.587745393898246e+18,-8.254222281357012e+18,2.3128169025421152e+17
7181581805250416928,-2.103600876256467e+16,6.519443272707699e+18,-4.765711818183277e+18,-4.4082375822273496e+16,-2.7038782166819686e+18
4751741894255718069,6.737022915341644e+18,2.2558782263858268e+18,-7.993152031868265e+17,-8.189315446782328e+18,-5.578229678262992e+18
-4503975842879662368,1.5926003912339581e+18,-1.449104782233587e+18,-6.308850935767966e+18,-6.728844082024524e+18,-6.765871608738224e+18
1379546145237381445,7.933360486658437e+18,6.222001809679591e+18,3.473173479782472e+18,4.706890430832288e+18,3.0689756144325386e+18
-7568926158048616650,-5.082274522455748e+18,1.2337878715139995e+17,1.1157507781379981e+18,-8.254222281357012e+18,5.779887740609126e+18
-8632408281960398473,1.0124568483890514e+18,-1.353560213232971e+18,-8.026099268928088e+18,-5.028406887868758e+17,-6.866790253289094e+17
984451487666392184,-5.833012379380837e+18,-5.028406887868758e+17,6.909761382991857e+18,2.2157734471233605e+18,-1.353560213232971e+18
-1055630159212837930,5.271898714958116e+18,-3.5908658374011837e+18,-5.881946480525581e+18,9.124439338148818e+18,-6.400214860728938e+18
-742603651309629354,4.911701623098527e+18,8.339561640071199e+18,6.678691743269421e+18,4.913737951662529e+17,2.1686998122977933e+17
-2355230755276061204,3.320201327008235e+18,1.8058493360996416e+18,8.596997246990923e+18,4.625350031392753e+18,4.877833951599819e+18
-1565401790888834000,-5.082274522455748e+18,-8.254222281357012e+18,4.161491675236615e+18,5.779887740609126e+18,6.34164753315002e+18
5816734694927565572,6.37756686023493e+18,6.84746084143723e+18,5.238119115012015e+18,9.209629151177724e+18,-3.951274083288935e+18
-659411840002799494,4.037478513037443e+18,8.494390949377713e+18,-7.002558676365725e+18,3.293246847422796e+18,-5.410531116380082e+18
4419562057180692966,-8.254222281357012e+18,6.044362651232259e+18,-7.009536306337651e+18,-8.9681017716042e+18,3.743520507125693e+17
-4399400419562742528,2.765063319512128e+18,-7.54249802053221e+18,-8.449536481786924e+18,-4.024233104105796e+18,-2.2710001593027791e+18
-5762305367413370284,-6.598777110696521e+18,9.026402401132606e+18,-7.555896091148631e+18,8.628621643938811e+18,6.797033574746412e+18
-3540554289369551216,4.3554640442084383e+18,5.26616446898166e+18,5.163772683749068e+18,-4.201751526335049e+18,-3.405416515920322e+17
-1219115668721807817,-8.222568914848295e+18,7.286613907013366e+18,-3.2856209567048366e+18,-6.245524727898922e+18,-7.570652411388243e+18
3579921471626387620,-7.009536306337651e+18,-3.417523159811413e+18,-3.6052964716483437e+17,-5.082274522455748e+18,-2.32351112983959e+18
2938654209557667280,-3.612149709424815e+18,8.954421145690968e+17,-6.359164149051198e+18,-6.761163882540292e+18,6.909761382991857e+18
7823781477664935857,-6.570327055377821e+18,-8.353590933060506e+18,6.678691743269421e+18,6.382826589877248e+17,8.637400873589298e+18
2541499697677936774,-4.615575698508619e+18,1.627717655567711e+17,-3.85033524689577e+18,-2.8800021657207055e+18,-5.623496706605874e+18
-5625593730080264433,8.70845247182554e+18,-7.193893108516217e+18,-7.900768082301348e+18,1.9810461867433812e+18,-9.190737901804729e+18
-8158171393641147845,-1.353560213232971e+18,-5.028406887868758e+17,-6.866790253289094e+17,6.909761382991857e+18,1.0124568483890514e+18
3779639438468810958,5.99866115846171e+18,-5.350793437550887e+18,4.843782008053285e+18,1.627717655567711e+17,-5.953227649059337e+18
-4027027091658759481,3.725311537110283e+17,-8.254222281357012e+18,1.2337878715139995e+17,-5.037827401452846e+18,2.3128169025421152e+17
-8009527121402763559,-6.85936328929133e+18,1.2337878715139995e+17,-6.761163882540292e+18,-4.0705991883328855e+18,2.3128169025421152e+17
-555187669877280641,1.0026730456009569e+18,4.422997595777504e+18,-2.382583983070627e+18,-3.876501423599933e+18,8.353614127518546e+18
4311772163179839306,4.865901874365409e+18,3.4404515107202944e+18,1.2337878715139995e+17,-4.38637194537498e+18,-7.384231993217223e+18
4084131344684656470,-3.060116862184714e+18,2.072448887839541e+18,7.933360486658437e+18,8.631616594020837e+18,-7.002558676365725e+18
-1669098707776725430,-8.277924497842157e+18,-7.371144664961016e+18,2.3880976129059246e+18,2.3140771492640835e+18,8.115033558441775e+18
-7508055250504867652,7.631327570702153e+18,2.1686998122977933e+17,8.339561640071199e+18,-6.184570078369383e+18,4.30680475009423e+18
6426224004219108539,-1.6302295871640863e+18,3.575694866055127e+18,-7.130425546996181e+18,-5.958517413308812e+17,6.384824828701919e+18
7270966256391553686,-6.642751159620064e+18,-7.64692214153372e+18,2.025471325746532e+18,2.6072114598797916e+18,-4.79843199895521e+18
-3864069617285644895,-7.309572697577565e+17,-6.85936328929133e+18,-2.32351112983959e+18,3.437437537867087e+18,8.835339470389644e+18
4891164246772479976,5.96226817693971e+18,2.6258839331303613e+18,-3.404981437157986e+18,4.625350031392753e+18,4.5483295635010227e+18
4404314996867098682,7.345394467579731e+18,-3.173020603774824e+18,4.702453495211185e+18,5.681075485882788e+18,4.788854083489561e+18
784265334245910688,-4.469492210394109e+18,4.8498695633064435e+17,-1.3062085775364285e+18,4.634963407423736e+18,-9.157338616628196e+18
5795281877636738272,9.136323715291453e+18,-5.527182266336855e+18,5.162508842577613e+18,-3.7903133209693445e+18,8.801106199759297e+18
-2547386150711652030,5.508665170385093e+18,2.598008935363516e+18,-3.872763991286728e+18,-8.717945432162716e+18,-6.308850935767966e+18
3205047378909988692,2.6072114598797916e+18,-9.126819253848192e+17,7.620697593009488e+18,-3.760006690401015e+18,-5.491334714953808e+18
2495913984359439198,-2.860224288374811e+18,-4.458371007893121e+18,-6.872546942144599e+18,1.0381187007852421e+18,6.690761795935927e+18
-6592496241044177853,8.620166073102657e+18,-6.642751159620064e+18,-4.754223659064624e+18,7.534917347133949e+18,1.674373276159762e+18
4894833130708450490,-2.587745393898246e+18,-5.082274522455748e+18,1.2337878715139995e+17,-5.566746120432732e+17,4.815632823882298e+18
-6820241302436968068,3.0913510896123397e+18,-5.756697018315641e+18,8.83650898774381e+18,-1.291869519847635e+18,8.968837261991914e+18
-5002383425685129595,-1.6878644718928028e+18,-4.133169317019899e+18,-4.0370328373271757e+18,8.233465999590288e+18,4.1064976961548984e+18
1796618361228441836,-1.6878644718928028e+18,6.678691743269421e+18,5.250363310227021e+18,-7.126520323752765e+18,-2.5771485677062026e+18
8926889915100214784,7.641160211561468e+17,3.815774635196662e+17,6.437568358552102e+18,-5.410531116380082e+18,4.00125073514834e+17
2668385070649954934,-4.833307637594287e+18,-7.082978776831463e+18,-8.700857105739861e+18,6.831941111848481e+18,-7.681408188643142e+18
-2549933363319068481,2.3128169025421152e+17,-5.082274522455748e+18,-5.088157426675091e+18,-4.3583571937361014e+18,4.313871021753084e+18
-2539915991213675511,-6.56617532143414e+18,7.288937801410682e+18,2.321412363020241e+18,-5.845411843260277e+18,-3.785072380450959e+18
7521700660190108859,6.15703764687801e+18,-2.405892683303292e+18,4.8498695633064435e+17,-5.636731245639686e+18,-5.088157426675091e+18
408283689595887456,3.116298625885251e+18,2.546734694784514e+18,5.111115201913219e+18,8.968837261991914e+18,4.804093434821394e+18
8857442213860272383,-2.7977086853474816e+18,9.097038795628242e+17,3.437437537867087e+18,8.589361101754366e+18,-5.847687782206566e+18
-3612149709424815327,-5.834712486602584e+17,-9.019582414165805e+18,-3.2853975929828526e+18,4.909630283317268e+18,1.2337878715139995e+17
-592655813177747831,1.306706744219889e+18,4.78081805455237e+18,-9.064100704535293e+18,6.807042796917368e+18,6.00112745609988e+18
430255078684584595,7.071371416976898e+18,6.384824828701919e+18,3.575694866055127e+18,-9.137036168156595e+18,-7.554863616241981e+18
-3946932055798267834,-1.6302295871640863e+18,6.652210819857467e+18,3.575694866055127e+18,-7.130425546996181e+18,-5.014627593450767e+18
-7509877147979461087,7.036087807129071e+18,-3.136683414587095e+18,-9.090514312860141e+18,6.754313450809255e+18,4.774970687540378e+18
489290927107045539,6.384824828701919e+18,7.071371416976898e+18,3.575694866055127e+18,-1.6302295871640863e+18,-7.130425546996181e+18
1181375551449952059,-9.064100704535293e+18,-9.589253815258305e+17,1.1288407332776184e+18,7.43427060688862e+18,4.877833951599819e+18
-1672165618620086344,5.96226817693971e+18,4.625350031392753e+18,-8.277924497842157e+18,-4.5243555494575273e+18,4.877833951599819e+18
-1199490911632553070,-8.259953995965151e+18,3.598164602856141e+18,6.00680014643665e+18,8.96377057495655e+18,3.0461094217357732e+16
6620060201676471218,-6.308850935767966e+18,-6.728844082024524e+18,1.1062035433880946e+18,1.5926003912339581e+18,-1.449104782233587e+18
3075564241645350154,6.261212539334915e+17,-8.159730897893674e+18,5.619251370090681e+18,-5.186907810852517e+17,4.1642121156543503e+18
-1557461511205521728,-9.095002324981651e+18,-5.843518165523212e+18,1.2337878715139995e+17,4.815632823882298e+18,8.869575677747286e+18
8901449108040307914,-3.7595968526961306e+18,8.88600276468533e+18,-4.089455027188314e+18,8.651615486877503e+18,-5.877479350642734e+17
